GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US110010049011,110010049011,"Block Group 1, Census Tract 49.01, District of Columbia, District of Columbia",572,83,166,64,100,55,32,34,14,22,0,12,18,27,0,12,68,44,0,12,0,12,0,12,0,12,0,12,68,44,0,12,32,30,36,36,0,12,66,36,25,26,0,12,14,21,11,17,0,12,41,25,0,12,26,22,15,17,0,12,406,86,228,79,85,33,0,12,83,33,0,12,2,5,143,74,29,31,0,12,12,17,17,26,0,12,114,67,0,12,53,39,51,53,10,10,178,62,125,55,0,12,60,45,51,36,14,22,53,36,0,12,36,33,5,9,12,12
1500000US110010049012,110010049012,"Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia",535,80,81,39,7,11,7,11,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,74,34,6,10,0,12,0,12,6,10,0,12,68,33,4,6,0,12,47,31,17,15,454,72,151,39,137,37,0,12,99,34,18,13,20,14,14,16,5,8,0,12,0,12,5,8,0,12,9,13,0,12,9,13,0,12,0,12,303,74,166,69,0,12,108,50,58,47,0,12,137,44,0,12,116,42,7,11,14,15
1500000US110010049021,110010049021,"Block Group 1, Census Tract 49.02, District of Columbia, District of Columbia",308,76,121,62,34,39,0,12,0,12,0,12,0,12,0,12,34,39,21,33,0,12,21,33,0,12,0,12,13,21,0,12,13,21,0,12,0,12,87,51,36,33,11,19,15,25,10,16,0,12,51,39,35,40,0,12,7,12,9,14,187,70,83,55,35,18,0,12,24,13,11,13,0,12,48,52,21,32,0,12,0,12,21,32,0,12,27,41,0,12,0,12,27,41,0,12,104,57,69,53,0,12,34,43,35,35,0,12,35,35,35,35,0,12,0,12,0,12
1500000US110010049022,110010049022,"Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia",1116,115,47,46,37,43,36,43,0,12,36,43,0,12,0,12,1,3,0,12,0,12,0,12,0,12,0,12,1,3,1,3,0,12,0,12,0,12,10,13,4,8,4,8,0,12,0,12,0,12,6,10,0,12,0,12,6,10,0,12,1069,119,342,72,150,53,0,12,133,52,10,13,7,10,192,59,7,20,0,12,7,20,0,12,0,12,185,68,0,12,107,64,78,47,0,12,727,109,494,104,19,24,361,97,109,67,5,9,233,69,18,16,148,61,26,24,41,30
1500000US110010050011,110010050011,"Block Group 1, Census Tract 50.01, District of Columbia, District of Columbia",393,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,393,82,164,71,158,72,0,12,131,64,21,19,6,10,6,8,0,12,0,12,0,12,0,12,0,12,6,8,0,12,6,8,0,12,0,12,229,70,120,68,0,12,88,67,32,23,0,12,109,57,0,12,99,57,10,11,0,12
1500000US110010050012,110010050012,"Block Group 2, Census Tract 50.01, District of Columbia, District of Columbia",549,106,10,13,6,12,6,12,0,12,0,12,0,12,6,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,4,6,0,12,4,6,0,12,0,12,539,106,191,76,175,76,0,12,89,49,80,67,6,9,16,15,0,12,0,12,0,12,0,12,0,12,16,15,0,12,0,12,5,8,11,13,348,82,189,60,9,14,62,31,112,46,6,9,159,83,3,5,127,82,17,15,12,12
1500000US110010050021,110010050021,"Block Group 1, Census Tract 50.02, District of Columbia, District of Columbia",1125,191,276,119,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,276,119,163,89,0,12,0,12,129,88,34,29,113,89,0,12,0,12,85,80,28,34,849,178,257,126,102,60,0,12,87,55,15,22,0,12,155,111,132,105,0,12,49,44,0,12,83,96,23,35,0,12,0,12,7,17,16,29,592,158,312,110,0,12,153,82,117,74,42,67,280,123,8,12,180,95,57,48,35,52
1500000US110010050022,110010050022,"Block Group 2, Census Tract 50.02, District of Columbia, District of Columbia",1227,174,98,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,98,92,51,77,0,12,0,12,51,77,0,12,47,40,17,20,12,18,0,12,18,29,1129,177,220,120,176,112,0,12,176,112,0,12,0,12,44,40,0,12,0,12,0,12,0,12,0,12,44,40,0,12,29,33,15,24,0,12,909,173,487,147,10,16,365,138,112,72,0,12,422,134,20,25,325,125,64,51,13,21
1500000US110010050023,110010050023,"Block Group 3, Census Tract 50.02, District of Columbia, District of Columbia",562,172,73,89,54,82,54,82,0,12,0,12,54,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,32,19,32,0,12,0,12,19,32,0,12,0,12,0,12,0,12,0,12,0,12,489,153,150,121,140,120,0,12,108,112,32,38,0,12,10,18,10,18,0,12,10,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,339,118,227,102,7,12,159,93,36,40,25,34,112,72,0,12,112,72,0,12,0,12
1500000US110010050024,110010050024,"Block Group 4, Census Tract 50.02, District of Columbia, District of Columbia",677,178,47,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,45,32,37,0,12,14,23,0,12,18,29,15,24,0,12,0,12,15,24,0,12,630,178,100,86,86,83,0,12,15,27,71,72,0,12,14,24,0,12,0,12,0,12,0,12,0,12,14,24,0,12,14,24,0,12,0,12,530,142,303,126,44,49,131,84,81,74,47,52,227,112,29,28,168,111,14,23,16,27
1500000US110010052011,110010052011,"Block Group 1, Census Tract 52.01, District of Columbia, District of Columbia",1578,249,190,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,190,105,60,62,0,12,33,40,0,12,27,46,130,83,26,29,79,65,0,12,25,43,1388,260,219,162,219,162,0,12,154,152,65,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1169,235,617,239,0,12,286,182,234,115,97,112,552,199,54,52,472,210,26,43,0,12
1500000US110010052012,110010052012,"Block Group 2, Census Tract 52.01, District of Columbia, District of Columbia",844,179,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,844,179,150,110,150,110,0,12,124,101,0,12,26,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,694,187,465,152,0,12,299,107,166,133,0,12,229,99,27,43,99,68,103,95,0,12
1500000US110010052013,110010052013,"Block Group 3, Census Tract 52.01, District of Columbia, District of Columbia",589,137,22,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,36,0,12,0,12,0,12,0,12,0,12,22,36,0,12,0,12,22,36,0,12,567,147,101,83,101,83,0,12,101,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,466,154,202,122,0,12,172,113,30,47,0,12,264,123,0,12,187,110,77,63,0,12
1500000US110010052014,110010052014,"Block Group 4, Census Tract 52.01, District of Columbia, District of Columbia",1093,214,142,147,24,39,24,39,0,12,0,12,24,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,118,140,47,79,47,79,0,12,0,12,0,12,71,114,0,12,71,114,0,12,0,12,951,193,168,79,168,79,0,12,143,74,25,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,783,201,477,200,0,12,266,147,171,148,40,46,306,113,43,55,214,106,26,43,23,37
1500000US110010053011,110010053011,"Block Group 1, Census Tract 53.01, District of Columbia, District of Columbia",526,102,23,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,26,13,20,0,12,13,20,0,12,0,12,10,16,10,16,0,12,0,12,0,12,503,113,52,40,52,40,0,12,52,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,451,118,282,84,0,12,183,74,61,48,38,43,169,103,49,65,106,73,0,12,14,22
1500000US110010053012,110010053012,"Block Group 2, Census Tract 53.01, District of Columbia, District of Columbia",862,117,38,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,37,0,12,0,12,0,12,0,12,0,12,38,37,10,16,28,33,0,12,0,12,824,120,301,79,272,80,7,11,235,76,14,25,16,25,29,33,0,12,0,12,0,12,0,12,0,12,29,33,0,12,29,33,0,12,0,12,523,127,293,113,0,12,171,101,68,51,54,37,230,93,27,26,173,91,30,34,0,12
1500000US110010053013,110010053013,"Block Group 3, Census Tract 53.01, District of Columbia, District of Columbia",1087,141,142,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,77,86,62,0,12,31,35,30,36,25,36,56,41,26,19,12,19,18,29,0,12,945,148,116,67,80,54,0,12,46,38,16,26,18,26,36,45,20,37,0,12,0,12,20,37,0,12,16,26,0,12,0,12,16,26,0,12,829,147,369,133,9,15,258,99,74,88,28,34,460,118,9,15,358,116,93,69,0,12
1500000US110010053014,110010053014,"Block Group 4, Census Tract 53.01, District of Columbia, District of Columbia",944,150,103,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,103,90,12,20,0,12,12,20,0,12,0,12,91,88,52,60,39,62,0,12,0,12,841,150,72,51,72,51,0,12,29,33,12,20,31,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,769,148,446,109,17,19,282,118,129,66,18,28,323,126,0,12,294,124,11,18,18,29
1500000US110010055001,110010055001,"Block Group 1, Census Tract 55, District of Columbia, District of Columbia",498,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,498,181,54,61,54,61,0,12,0,12,54,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,444,184,185,155,0,12,159,150,0,12,26,42,259,137,0,12,222,130,0,12,37,59
1500000US110010055002,110010055002,"Block Group 2, Census Tract 55, District of Columbia, District of Columbia",1640,249,121,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,121,91,44,70,44,70,0,12,0,12,0,12,77,57,55,42,22,37,0,12,0,12,1519,255,506,226,485,222,0,12,352,215,44,53,89,66,21,35,21,35,0,12,21,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1013,243,678,218,0,12,335,178,265,155,78,73,335,142,76,78,132,89,92,82,35,47
1500000US110010055003,110010055003,"Block Group 3, Census Tract 55, District of Columbia, District of Columbia",966,186,142,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,103,88,79,68,72,20,34,0,12,0,12,54,66,0,12,28,57,26,42,0,12,824,193,222,130,206,127,0,12,121,95,34,51,51,60,16,27,0,12,0,12,0,12,0,12,0,12,16,27,16,27,0,12,0,12,0,12,602,180,197,95,0,12,137,80,35,55,25,42,405,177,63,81,228,139,92,64,22,36
1500000US110010055004,110010055004,"Block Group 4, Census Tract 55, District of Columbia, District of Columbia",586,168,171,138,83,134,0,12,0,12,0,12,0,12,0,12,83,134,0,12,0,12,0,12,0,12,0,12,83,134,0,12,83,134,0,12,0,12,88,66,15,25,15,25,0,12,0,12,0,12,73,61,0,12,0,12,35,54,38,60,415,140,35,38,35,38,0,12,12,21,23,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,380,140,250,143,0,12,195,135,55,65,0,12,130,129,0,12,130,129,0,12,0,12
1500000US110010055005,110010055005,"Block Group 5, Census Tract 55, District of Columbia, District of Columbia",486,134,94,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,69,0,12,0,12,0,12,0,12,0,12,94,69,15,24,53,46,26,41,0,12,392,136,88,88,88,88,0,12,88,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,304,117,171,97,43,40,74,95,27,46,27,45,133,78,13,23,65,52,55,66,0,12
1500000US110010056001,110010056001,"Block Group 1, Census Tract 56, District of Columbia, District of Columbia",1480,190,357,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,357,118,125,89,92,83,33,37,0,12,0,12,232,107,173,99,59,50,0,12,0,12,1123,198,127,81,127,81,7,10,60,58,34,41,26,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,996,197,395,168,83,69,159,94,86,91,67,60,601,157,73,62,309,129,90,87,129,77
1500000US110010056002,110010056002,"Block Group 2, Census Tract 56, District of Columbia, District of Columbia",943,161,152,89,45,67,45,67,0,12,0,12,0,12,45,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,100,76,105,0,12,0,12,0,12,76,105,31,37,0,12,14,22,0,12,17,30,791,154,195,81,195,81,0,12,51,43,62,52,82,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,596,153,259,123,0,12,23,39,42,47,194,114,337,112,0,12,23,25,44,51,270,99
1500000US110010056003,110010056003,"Block Group 3, Census Tract 56, District of Columbia, District of Columbia",524,160,79,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,79,59,16,21,16,21,0,12,0,12,0,12,63,56,24,22,39,55,0,12,0,12,445,159,147,93,117,89,15,23,73,84,15,23,14,22,30,34,18,28,0,12,18,28,0,12,0,12,12,19,0,12,0,12,12,19,0,12,298,131,163,117,0,12,19,37,115,103,29,47,135,70,0,12,45,34,76,57,14,23
1500000US110010056004,110010056004,"Block Group 4, Census Tract 56, District of Columbia, District of Columbia",623,171,93,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,93,55,30,37,9,14,0,12,21,34,0,12,63,47,47,39,16,26,0,12,0,12,530,177,206,127,70,54,0,12,7,25,63,50,0,12,136,131,136,131,0,12,136,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,324,109,117,92,0,12,95,86,0,12,22,34,207,84,20,24,53,42,104,82,30,36
1500000US110010058001,110010058001,"Block Group 1, Census Tract 58, District of Columbia, District of Columbia",713,113,34,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,43,0,12,0,12,0,12,0,12,0,12,34,43,0,12,34,43,0,12,0,12,679,105,147,67,136,66,0,12,77,40,51,50,8,13,11,16,0,12,0,12,0,12,0,12,0,12,11,16,0,12,11,16,0,12,0,12,532,94,392,87,10,12,159,66,163,72,60,32,140,46,6,9,43,19,76,44,15,18
1500000US110010058002,110010058002,"Block Group 2, Census Tract 58, District of Columbia, District of Columbia",1056,93,166,69,31,34,31,34,0,12,31,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,135,61,0,12,0,12,0,12,0,12,0,12,135,61,0,12,31,24,23,37,81,50,890,91,266,69,237,67,8,11,120,41,61,33,48,33,29,24,16,18,0,12,16,18,0,12,0,12,13,15,0,12,6,10,7,12,0,12,624,86,272,69,18,30,163,65,42,32,49,31,352,77,14,16,260,71,58,45,20,20
1500000US110010059001,110010059001,"Block Group 1, Census Tract 59, District of Columbia, District of Columbia",1423,99,222,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,222,79,154,75,10,12,18,20,108,70,18,23,68,42,14,15,22,20,9,14,23,33,1201,100,187,60,187,60,0,12,134,47,42,33,11,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1014,109,513,117,27,22,357,104,129,60,0,12,501,104,135,55,290,91,25,18,51,31
1500000US110010062021,110010062021,"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",54,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,56,14,22,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,14,22,0,12,40,63,40,63,0,12,40,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010064001,110010064001,"Block Group 1, Census Tract 64, District of Columbia, District of Columbia",613,82,231,68,127,53,6,10,0,12,6,10,0,12,0,12,121,53,23,24,0,12,7,12,16,21,0,12,98,51,0,12,6,8,92,50,0,12,104,50,68,44,0,12,0,12,57,42,11,16,36,28,0,12,0,12,15,19,21,20,382,89,187,68,61,40,0,12,6,9,12,14,43,39,126,58,6,9,0,12,0,12,6,9,0,12,120,58,0,12,37,41,50,43,33,26,195,69,81,48,0,12,55,40,20,18,6,9,114,60,0,12,24,37,48,38,42,26
1500000US110010064002,110010064002,"Block Group 2, Census Tract 64, District of Columbia, District of Columbia",429,82,212,70,106,51,17,16,0,12,12,17,0,12,5,9,89,48,0,12,0,12,0,12,0,12,0,12,89,48,0,12,76,48,7,11,6,10,106,49,33,27,0,12,0,12,33,27,0,12,73,44,0,12,0,12,35,33,38,41,217,66,107,51,39,36,0,12,39,36,0,12,0,12,68,40,5,8,0,12,0,12,5,8,0,12,63,39,0,12,39,37,24,23,0,12,110,57,57,44,5,9,30,36,17,18,5,8,53,34,0,12,13,14,31,26,9,14
1500000US110010065001,110010065001,"Block Group 1, Census Tract 65, District of Columbia, District of Columbia",460,84,17,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,16,5,9,5,9,0,12,0,12,0,12,12,14,0,12,0,12,12,14,0,12,443,87,117,48,113,48,0,12,52,33,39,24,22,20,4,6,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,4,6,0,12,326,86,127,53,0,12,90,47,21,23,16,13,199,74,19,22,114,65,30,30,36,25
1500000US110010065002,110010065002,"Block Group 2, Census Tract 65, District of Columbia, District of Columbia",684,100,31,40,5,10,0,12,0,12,0,12,0,12,0,12,5,10,0,12,0,12,0,12,0,12,0,12,5,10,0,12,0,12,5,10,0,12,26,36,0,12,0,12,0,12,0,12,0,12,26,36,26,36,0,12,0,12,0,12,653,116,305,67,283,70,0,12,107,41,142,52,34,22,22,22,5,10,0,12,5,10,0,12,0,12,17,17,0,12,1,7,7,10,9,14,348,94,202,84,0,12,144,81,41,30,17,20,146,51,0,12,60,35,61,34,25,21
1500000US110010066001,110010066001,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia",904,97,29,19,7,10,7,10,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,18,3,6,3,6,0,12,0,12,0,12,19,18,4,6,5,9,0,12,10,14,875,99,380,88,351,89,0,12,160,58,112,52,79,44,29,28,9,15,0,12,9,15,0,12,0,12,20,24,0,12,0,12,0,12,20,24,495,97,162,71,0,12,87,39,34,48,41,28,333,94,4,8,193,79,80,51,56,27
1500000US110010067001,110010067001,"Block Group 1, Census Tract 67, District of Columbia, District of Columbia",578,65,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,9,13,0,12,9,13,0,12,0,12,569,63,312,67,266,66,0,12,117,41,73,43,76,46,46,33,35,32,0,12,7,13,0,12,28,28,11,18,0,12,0,12,0,12,11,18,257,73,105,46,13,21,31,28,55,32,6,9,152,65,8,12,86,48,58,38,0,12
1500000US110010067002,110010067002,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia",645,78,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,17,26,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,628,77,319,70,238,56,0,12,109,45,70,40,59,35,81,63,14,23,0,12,0,12,14,23,0,12,67,61,0,12,10,16,47,55,10,16,309,65,174,64,20,29,79,51,75,41,0,12,135,46,0,12,67,30,50,29,18,20
1500000US110010067003,110010067003,"Block Group 3, Census Tract 67, District of Columbia, District of Columbia",638,90,50,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,49,7,11,0,12,0,12,0,12,7,11,43,48,0,12,43,48,0,12,0,12,588,89,364,76,303,71,0,12,146,61,96,42,61,33,61,40,10,14,0,12,0,12,0,12,10,14,51,38,0,12,8,13,26,27,17,22,224,86,125,62,7,10,42,45,32,27,44,34,99,55,20,30,44,39,27,24,8,12
1500000US110010068011,110010068011,"Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",597,65,84,41,5,7,0,12,0,12,0,12,0,12,0,12,5,7,5,7,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,79,40,57,33,7,8,27,29,23,21,0,12,22,22,0,12,0,12,17,20,5,7,513,65,243,45,112,40,4,6,74,33,14,13,20,16,131,37,43,31,0,12,15,23,13,14,15,18,88,33,0,12,6,9,58,35,24,18,270,53,135,42,9,11,69,27,38,28,19,14,135,44,9,11,54,34,53,28,19,23
1500000US110010068012,110010068012,"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",290,49,24,26,24,26,5,8,0,12,0,12,5,8,0,12,19,29,0,12,0,12,0,12,0,12,0,12,19,29,0,12,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,266,47,109,31,75,25,0,12,57,20,11,11,7,9,34,30,7,10,0,12,0,12,7,10,0,12,27,28,0,12,0,12,8,9,19,26,157,41,76,29,3,4,45,22,17,14,11,12,81,34,7,11,49,30,20,15,5,7
1500000US110010068021,110010068021,"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia",397,63,19,22,14,20,0,12,0,12,0,12,0,12,0,12,14,20,0,12,0,12,0,12,0,12,0,12,14,20,0,12,14,20,0,12,0,12,5,7,5,7,0,12,0,12,5,7,0,12,0,12,0,12,0,12,0,12,0,12,378,57,200,56,135,50,0,12,119,49,5,8,11,11,65,34,30,30,0,12,23,28,0,12,7,10,35,22,0,12,0,12,10,14,25,18,178,46,91,36,0,12,62,26,26,25,3,5,87,37,3,5,48,22,22,26,14,11
1500000US110010068022,110010068022,"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",586,55,52,39,34,35,15,17,0,12,0,12,15,17,0,12,19,30,0,12,0,12,0,12,0,12,0,12,19,30,0,12,19,30,0,12,0,12,18,22,18,22,14,20,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,534,62,257,46,223,40,0,12,142,33,53,23,28,20,34,27,19,21,0,12,13,20,6,9,0,12,15,16,0,12,0,12,7,11,8,10,277,75,114,57,0,12,11,11,93,54,10,8,163,51,3,5,77,37,40,31,43,20
1500000US110010068041,110010068041,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,4,6,0,12,4,6,0,12,0,12
1500000US110010069001,110010069001,"Block Group 1, Census Tract 69, District of Columbia, District of Columbia",902,81,71,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,71,52,20,22,0,12,10,16,0,12,10,14,51,50,0,12,0,12,42,51,9,15,831,91,257,83,209,74,0,12,131,59,54,40,24,24,48,35,6,11,0,12,0,12,0,12,6,11,42,33,0,12,18,21,24,35,0,12,574,111,319,85,4,6,127,63,144,84,44,35,255,80,0,12,100,53,113,46,42,44
1500000US110010069002,110010069002,"Block Group 2, Census Tract 69, District of Columbia, District of Columbia",296,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,296,50,166,50,154,50,0,12,138,49,9,14,7,10,12,16,0,12,0,12,0,12,0,12,0,12,12,16,0,12,0,12,12,16,0,12,130,54,21,24,0,12,7,12,14,21,0,12,109,53,3,6,49,31,50,45,7,12
